"ID_REF"	"GSM7111530"	"GSM7111531"	"GSM7111532"	"GSM7111533"	"GSM7111534"	"GSM7111535"
"TC0200004072.mm.2"	24.229334	27.402145	27.950523	22.603647	27.640669	23.846174
"TC0200004073.mm.2"	51.369713	49.803738	50.18485	54.814636	46.065132	47.47836
"TC0200004074.mm.2"	44.71556	47.72455	40.54528	42.624905	45.888977	52.298798
"TC0200004075.mm.2"	63.637913	52.6734	48.879913	47.74293	46.557102	46.956646
"TC0200004076.mm.2"	45.909035	42.273464	45.64877	52.688133	45.616253	42.394455
"TC0200004077.mm.2"	51.511715	44.220848	44.69074	40.54449	45.065002	37.59026
"TC0200004080.mm.2"	86.880554	95.730064	93.77458	84.72599	72.637825	96.05411
"TC0200004081.mm.2"	28.303234	31.11237	28.952137	28.64837	27.059143	31.555536
"TC0200004082.mm.2"	42.929012	42.191933	44.89898	42.913464	47.024643	38.605865
"TC0200004083.mm.2"	61.84021	75.362526	57.933277	64.57399	65.957756	62.265804
"TC0200004085.mm.2"	38.092293	38.729733	39.539886	34.294197	43.28736	43.255413
"TC0200004086.mm.2"	29.526897	40.571957	34.770973	37.388275	36.025333	28.519817
"TC0200004087.mm.2"	51.250965	54.013714	56.043808	52.442936	52.45001	46.49685
"TC0200004088.mm.2"	36.55875	30.875029	30.029917	39.39992	30.735144	32.081024
"TC0200004090.mm.2"	1806.2285	1702.7334	1762.4786	1296.104	1333.8071	1273.5872
"TC0200004102.mm.2"	9003.198	9125.152	8666.708	9258.234	8850.578	9224.891
"TC0200004103.mm.2"	911.63324	1090.2322	1031.3804	1353.8937	1350.9855	1276.7009
"TC0200004107.mm.2"	7553.9907	8128.376	9049.458	8651.871	9058.813	8630.918
"TC0200004108.mm.2"	90.860504	75.6215	69.626465	80.56694	71.13341	81.74888
"TC0200004109.mm.2"	82.80185	105.97937	91.57062	89.44859	79.547935	77.28437
"TC0200004111.mm.2"	185.44778	221.75441	134.75262	165.57541	219.45633	235.57452
"TC0200004114.mm.2"	244.65381	199.80777	224.91748	268.35782	179.42534	241.98457
"TC0200004122.mm.2"	148.1578	115.40177	109.62569	114.160706	127.366554	121.18632
"TC0200004125.mm.2"	530.6117	572.25366	511.44186	602.6562	665.55725	613.4546
"TC0200004126.mm.2"	268.81128	304.14334	279.48795	303.76602	319.66193	221.25299
"TC0200004129.mm.2"	501.80814	520.77246	509.5056	418.28696	371.79498	441.03024
"TC0200004130.mm.2"	291.328	303.80917	317.4645	269.70013	344.37222	312.57162
"TC0200004133.mm.2"	23861.238	19644.58	19893.785	36228.977	35053.2	30894.654
"TC0200004137.mm.2"	69.20505	87.32425	88.35603	82.368965	71.18971	79.87793
"TC0200004138.mm.2"	460.7981	498.8085	433.68158	525.3143	523.72174	533.0075
"TC0200004140.mm.2"	1748.2954	1151.9061	1654.9879	1971.814	1620.0614	1650.7836
"TC0200004141.mm.2"	468.50034	440.88538	522.65344	642.4682	558.6213	595.69403
"TC0200004148.mm.2"	401.35977	351.75647	375.71985	342.81412	386.836	396.4845
"TC0200004154.mm.2"	31.632067	42.41084	32.68114	29.50683	28.934822	30.049753
"TC0200004159.mm.2"	25280.297	23718.855	19811.83	13875.389	15803.099	12725.714
"TC0200004163.mm.2"	2659.6943	2493.0403	2701.848	2416.1748	2530.3035	2372.8533
"TC0200004164.mm.2"	130.52333	153.3424	93.896225	115.86185	128.17586	173.06757
"TC0200004165.mm.2"	139.00374	128.89813	143.29393	122.30362	179.1	118.36829
"TC0200004169.mm.2"	7753.553	6877.203	7514.6104	8190.2617	8236.449	9529.624
"TC0200004177.mm.2"	2041.7577	2027.619	2398.1147	2013.6183	2429.505	1849.0734
"TC0200004181.mm.2"	4007.0762	4798.481	4710.352	4661.1187	3689.2688	4551.975
"TC0200004196.mm.2"	74374.87	78160.1	78542.54	66210.67	37912.758	66809.13
"TC0200004201.mm.2"	148.5193	148.50247	142.71828	145.75926	140.11124	216.06927
"TC0200004204.mm.2"	506.17178	343.91428	444.2876	518.7368	480.74283	508.72247
"TC0200004207.mm.2"	3784.4653	3643.6873	4412.4253	6087.907	5955.4478	5982.005
"TC0200004213.mm.2"	466.3942	376.51273	431.89038	498.325	514.56915	544.8056
"TC0200004217.mm.2"	223.52371	223.04373	324.7261	724.43115	737.3721	432.66476
"TC0200004219.mm.2"	62533.37	63549.918	70775.01	73823.82	77026.664	66125.65
"TC0200004221.mm.2"	507.71832	436.2832	379.44354	588.2101	611.2954	553.3005
"TC0200004224.mm.2"	42.471844	55.720085	63.84345	44.99691	38.961002	43.700527
"TC0200004227.mm.2"	33605.914	33466.74	35226.836	45331.895	45272.3	43095.977
"TC0200004228.mm.2"	2595.6924	2520.0327	2623.6592	2949.1216	3029.8247	2653.6812
"TC0200004229.mm.2"	63996.31	65901.875	74113.375	78612.24	65836.734	75270.19
"TC0200004235.mm.2"	126.4727	144.14792	126.0348	126.03363	135.08212	108.21024
"TC0200004236.mm.2"	96.0871	94.84035	84.11938	93.98636	100.29591	96.35086
"TC0200004238.mm.2"	189.65901	160.40855	169.38966	200.18642	190.36214	159.79753
"TC0200004241.mm.2"	9529.246	9080.408	8463.038	9695.966	11402.942	10179.091
"TC0200004245.mm.2"	450.42157	473.83777	473.24585	482.863	445.97394	470.1359
"TC0200004248.mm.2"	40.99503	41.91597	35.960346	43.774757	38.270443	36.180065
"TC0200004249.mm.2"	69.25408	63.51444	56.136467	73.06788	65.31205	104.13488
"TC0200004250.mm.2"	2862.4316	2782.7583	2687.0537	3233.6545	3057.101	3449.0554
"TC0200004251.mm.2"	39.096245	42.293716	43.696033	35.458317	41.92315	48.206028
"TC0200004253.mm.2"	16449.352	16146.793	15153.02	18902.424	18995.867	20073.996
"TC0200004264.mm.2"	26075.707	25298.652	24231.727	27184.908	24088.104	27005.156
"TC0200004269.mm.2"	1281.4257	1455.9497	1011.25006	976.9677	1201.2573	1366.4833
"TC0200004277.mm.2"	518.4341	487.08572	499.35254	608.5586	585.6498	523.8294
"TC0200004283.mm.2"	9062.077	9494.813	8874.956	8764.858	10711.523	9077.222
"TC0200004284.mm.2"	77.93975	84.07446	70.69471	89.4703	85.39149	86.24642
"TC0200004297.mm.2"	233.42303	236.67618	257.8127	295.38745	305.4752	342.43387
"TC0200004308.mm.2"	31.440882	30.146887	36.040173	30.066782	29.971413	27.992088
"TC0200004309.mm.2"	103.48343	96.41747	92.48864	100.56894	87.90009	79.3698
"TC0200004312.mm.2"	35.68451	39.70669	28.540203	35.69987	29.282763	35.327477
"TC0200004315.mm.2"	37.195538	37.364197	38.189247	37.489037	39.159534	35.66807
"TC0200004316.mm.2"	23.980959	23.595675	27.535196	20.620832	20.727362	22.341116
"TC0200004317.mm.2"	30.986462	30.71662	32.6116	32.261127	35.46254	25.449387
"TC0200004318.mm.2"	30.073202	32.890335	27.03843	27.765213	35.47188	26.382929
"TC0200004320.mm.2"	45.42938	36.718185	39.930714	51.11024	44.573742	50.123432
"TC0200004321.mm.2"	44.93908	40.342045	41.326702	33.278492	42.63022	37.640736
"TC0200004322.mm.2"	54.278217	42.769527	43.45458	57.048798	56.776474	53.540314
"TC0200004323.mm.2"	36.78519	36.279682	35.179718	36.398613	28.223038	36.94063
"TC0200004325.mm.2"	38.55467	39.33498	43.92929	40.58235	41.371582	40.04107
"TC0200004326.mm.2"	46.541054	49.730507	46.567196	54.19196	50.080143	45.351414
"TC0200004328.mm.2"	25.304794	23.249386	22.520203	24.567125	21.14955	25.027884
"TC0200004329.mm.2"	65.39227	59.379025	67.106026	60.797054	60.28863	63.79082
"TC0200004331.mm.2"	38.379063	47.814796	40.367146	43.693363	54.26082	42.00916
"TC0200004333.mm.2"	38.214687	34.1981	36.76477	30.69631	30.1489	34.73046
"TC0200004334.mm.2"	31.233732	35.336678	33.91179	37.480366	32.537857	31.275476
"TC0200004335.mm.2"	33.985588	35.46064	38.92611	33.169743	30.031782	29.03077
"TC0200004336.mm.2"	38.986908	41.735607	41.14482	45.73928	44.029182	39.599106
"TC0200004337.mm.2"	33.72473	30.00915	33.811306	32.99833	28.881632	28.771719
"TC0200004338.mm.2"	45.79784	54.212418	49.713467	43.615868	46.924824	46.990135
"TC0200004339.mm.2"	53.955116	51.424618	38.057735	43.85032	44.140125	41.410793
"TC0200004340.mm.2"	43.544468	39.444027	43.68753	34.389645	35.428143	41.115986
"TC0200004341.mm.2"	31.036203	32.79753	30.79989	28.494896	32.57071	33.097565
"TC0200004342.mm.2"	38.12785	33.714447	31.94772	35.758926	38.456493	36.924286
"TC0200004344.mm.2"	56.23699	56.912746	57.70762	68.10518	63.596954	59.03022
"TC0200004348.mm.2"	55.5665	59.62387	56.20486	42.695816	52.431217	67.065094
"TC0200004352.mm.2"	16367.838	16332.388	17090.232	17974.49	21425.795	19190.473
"TC0200004355.mm.2"	42.83009	39.38625	45.490383	43.672848	37.995773	37.088062
"TC0200004356.mm.2"	56.170246	49.56079	57.471554	41.26644	54.856613	52.41339
"TC0200004363.mm.2"	19055.305	12725.058	20656.15	11486.843	4455.505	5833.003
"TC0200004364.mm.2"	90.06169	92.46489	80.44005	85.48875	99.49133	82.96312
"TC0200004366.mm.2"	3775.9543	4794.847	3943.1067	4846.5923	4662.6133	5284.8164
"TC0200004368.mm.2"	154.89845	147.92442	139.90665	132.73126	142.7865	121.32169
"TC0200004369.mm.2"	710.0557	657.91406	702.98065	661.0677	589.27527	549.7077
"TC0200004370.mm.2"	2106.3552	2645.3757	2538.0159	2515.8035	2776.0337	2556.8965
"TC0200004373.mm.2"	464.22662	498.9401	643.88104	830.8254	566.3012	784.0285
"TC0200004376.mm.2"	1115.217	1448.643	1040.7115	1156.3868	1502.4801	1192.0458
"TC0200004383.mm.2"	2204.096	2276.5684	1854.1676	1991.1641	2638.0015	2205.988
"TC0200004396.mm.2"	63.35099	82.75679	76.522316	57.282177	69.45578	73.56024
"TC0200004406.mm.2"	105.49998	103.61619	106.98023	89.19848	107.696625	89.09414
"TC0200004410.mm.2"	1236.4866	1267.2627	1824.8943	1848.29	1754.9208	1792.5735
"TC0200004413.mm.2"	1510.984	1482.9763	1709.4517	1824.2129	1583.7328	1914.8037
"TC0200004415.mm.2"	86.21926	100.0305	102.77437	110.98952	118.8112	93.41879
"TC0200004417.mm.2"	665.99426	744.69824	657.89056	564.94434	543.93365	601.04095
"TC0200004418.mm.2"	217.68857	197.52673	220.5192	178.73341	185.46819	186.27094
"TC0200004419.mm.2"	731.0588	856.06537	976.4163	720.98285	808.2373	779.83655
"TC0200004422.mm.2"	835.81665	781.14655	759.0431	860.5857	672.3392	997.7173
"TC0200004423.mm.2"	701.6283	625.5389	707.3498	884.3532	743.01215	626.5445
"TC0200004424.mm.2"	448.1158	437.39844	527.2586	527.44476	599.46844	617.0519
"TC0200004425.mm.2"	64.89579	65.11119	64.0881	62.700523	74.57123	56.52914
"TC0200004427.mm.2"	137.87584	152.30835	159.42207	131.17842	128.99202	117.650536
"TC0200004433.mm.2"	2128.2815	1771.4935	1765.1649	1929.1973	1783.588	2468.6123
"TC0200004437.mm.2"	74.4212	73.930756	81.11898	61.46214	59.11269	61.016037
"TC0200004440.mm.2"	464.98154	769.9837	518.7272	469.01224	571.4451	704.50323
"TC0200004443.mm.2"	739.2203	654.3852	734.69946	678.71405	696.12476	896.61975
"TC0200004446.mm.2"	69.321915	92.95486	98.60517	79.12778	87.76931	86.015236
"TC0200004447.mm.2"	535.0712	573.8735	528.5578	640.1925	730.2782	547.4757
"TC0200004453.mm.2"	111.79015	86.56846	109.59913	66.584045	75.63787	76.18141
"TC0200004454.mm.2"	2656.24	3658.4482	3015.4167	2580.5225	3132.9998	3010.4138
"TC0200004455.mm.2"	83.37452	91.88425	107.86829	92.96011	90.52525	94.609795
"TC0200004456.mm.2"	55.598614	60.502403	57.51663	64.41991	49.576405	57.20351
"TC0200004457.mm.2"	102.77743	102.0969	112.84489	108.48108	87.033134	110.1223
"TC0200004458.mm.2"	1804.0305	1948.9948	1902.7488	1729.5806	2220.758	2226.376
"TC0200004459.mm.2"	3961.2925	3711.646	3832.682	3921.8503	4255.756	4023.4526
"TC0200004463.mm.2"	3030.7322	2569.365	3586.638	4632.57	5332.362	5042.5815
"TC0200004465.mm.2"	731.3797	855.7587	895.6986	927.0066	1040.9634	1084.0104
"TC0200004470.mm.2"	1788.0337	1780.956	1905.6515	1918.0037	1592.0723	1498.572
"TC0200004475.mm.2"	42.519333	43.044495	50.301907	40.620853	56.28357	37.85952
"TC0200004476.mm.2"	106.349106	116.54835	103.54042	81.54705	100.97902	85.8288
"TC0200004478.mm.2"	32.07305	32.677383	37.14533	31.895832	26.21704	41.84947
"TC0200004479.mm.2"	686.7541	721.7749	766.3449	722.93713	738.6932	655.108
"TC0200004481.mm.2"	746.8111	738.69415	735.2431	767.9266	712.78564	731.5944
"TC0200004482.mm.2"	379.1003	331.99905	332.8906	369.26678	412.42126	402.34796
"TC0200004485.mm.2"	97.30684	75.20157	114.679184	96.358986	111.16555	92.32484
"TC0200004486.mm.2"	61.56475	55.47952	46.097286	53.413284	58.834156	60.316277
"TC0200004487.mm.2"	84.2611	78.41154	93.28637	110.3668	114.76659	86.30269
"TC0200004491.mm.2"	1184.6359	1359.5457	1272.4335	1273.6798	1385.2981	1439.0386
"TC0200004492.mm.2"	1916.9225	2220.2224	2039.172	2011.5588	2284.2427	2130.4705
"TC0200004493.mm.2"	167.79704	187.42703	137.11293	163.72314	130.7297	125.34693
"TC0200004501.mm.2"	42.278286	54.734905	43.108334	50.87792	49.162598	50.06199
"TC0200004502.mm.2"	460.4303	454.93643	312.5514	348.84116	479.6347	438.43362
"TC0200004504.mm.2"	90.98016	106.806725	94.03231	96.41426	81.66192	88.52841
"TC0200004506.mm.2"	196.37518	198.7088	160.69118	136.31679	168.2441	157.92433
"TC0200004507.mm.2"	281.1923	278.28394	344.66055	278.54767	231.89278	278.40076
"TC0200004508.mm.2"	306.14957	228.4671	327.34445	285.00668	328.72162	294.34738
"TC0200004511.mm.2"	1604.8342	1608.5941	1780.3922	1848.0774	1603.3116	1900.0402
"TC0200004512.mm.2"	7361.0337	6567.109	6058.232	7315.929	8083.8794	7823.8315
"TC0200004521.mm.2"	5184.1284	4630.344	5097.714	5749.2446	6105.7607	7336.492
"TC0200004525.mm.2"	16430.018	24865.67	22938.436	35034.273	46827.613	37245.05
"TC0200004528.mm.2"	215.68362	242.19861	274.12823	294.11728	286.20667	289.17813
"TC0200004529.mm.2"	106.45289	110.1717	99.6911	100.21251	111.72614	116.894745
"TC0200004530.mm.2"	1892.5667	1811.1305	1760.3467	1990.1969	1773.1162	1673.2971
"TC0200004531.mm.2"	12341.959	11193.375	10195.253	12593.36	10493.049	13208.425
"TC0200004532.mm.2"	64.423	61.174957	64.58434	65.57616	68.271095	57.31178
"TC0200004537.mm.2"	60.203983	44.70745	65.52035	68.70327	78.29453	77.93589
"TC0200004539.mm.2"	128.69247	107.4844	107.97021	109.6562	113.386284	97.15859
"TC0200004540.mm.2"	3573.0476	3390.7493	3254.4297	4772.169	4098.2886	5149.884
"TC0200004543.mm.2"	8840.428	9342.466	9710.313	8888.066	8392.309	8048.821
"TC0200004544.mm.2"	59.928722	55.45442	55.21372	60.89697	59.27596	58.837322
"TC0200004545.mm.2"	7915.3716	6662.157	5354.7104	5530.4707	6766.8423	7594.4307
"TC0200004547.mm.2"	2655.2305	3537.8618	2671.2915	2843.6946	3618.5203	3499.428
"TC0200004548.mm.2"	2059.9426	2136.1973	2855.5828	1926.3619	2036.9504	1884.826
"TC0200004549.mm.2"	357.607	275.18182	347.17102	277.01257	353.12567	314.4511
"TC0200004550.mm.2"	1828.2365	1835.6671	1814.9236	2085.1538	1958.934	1823.2363
"TC0200004552.mm.2"	400.0272	444.02777	458.48953	377.29953	373.48578	426.70575
"TC0200004555.mm.2"	369.66486	382.1172	312.4675	280.4149	334.19696	245.62155
"TC0200004556.mm.2"	120.27062	147.52927	127.13145	110.62818	100.93691	126.52869
"TC0200004558.mm.2"	70.06942	74.49688	81.47	64.120895	58.658955	64.612526
"TC0200004560.mm.2"	146.725	181.30159	193.4777	176.22224	183.8606	202.19254
"TC0200004563.mm.2"	227.1966	289.98804	205.48564	181.40805	235.57483	206.4805
"TC0200004564.mm.2"	326.02673	324.65894	306.73297	306.5021	346.57715	329.32147
"TC0200004565.mm.2"	894.2905	795.3608	815.4677	992.6138	685.7665	774.4344
"TC0200004567.mm.2"	528.3573	360.4333	448.71426	433.06537	345.5514	453.19885
"TC0200004568.mm.2"	5114.8984	6052.8477	6378.666	6998.3057	6652.801	8238.485
"TC0200004580.mm.2"	8915.046	8903.737	8419.77	9188.06	9651.727	9888.316
"TC0200004586.mm.2"	97.20121	125.73377	94.98685	108.49194	91.4451	134.7133
"TC0200004589.mm.2"	427.82816	437.05594	349.93796	441.81342	452.2711	453.8782
"TC0200004590.mm.2"	101.84227	86.78455	101.5029	83.36939	102.233894	96.03516
"TC0200004598.mm.2"	3295.6252	3830.1924	3985.354	4273.5386	4304.5327	4289.6455
"TC0200004599.mm.2"	44.036823	41.576683	33.072403	34.49248	34.874905	37.183125
"TC0200004602.mm.2"	62.72778	66.40284	67.34837	59.040424	52.45845	53.469116
"TC0200004604.mm.2"	34.99225	35.12228	32.057102	35.62885	35.97756	33.59137
"TC0200004608.mm.2"	336.7332	289.80273	294.68594	247.50903	319.12903	239.47192
"TC0200004617.mm.2"	6679.302	6564.071	6413.1235	7709.6763	6861.0156	7111.807
"TC0200004619.mm.2"	7887.8867	7891.532	9507.6455	7901.7373	8156.812	7949.539
"TC0200004623.mm.2"	74.94232	61.31771	63.325306	59.830536	52.99655	61.58219
"TC0200004626.mm.2"	1205.169	926.4136	1097.706	1123.7806	1443.9487	1019.83875
"TC0200004630.mm.2"	456.82684	437.3669	440.4065	380.0058	398.79315	343.50146
"TC0200004631.mm.2"	2218.9648	2003.6108	3005.5063	2486.4192	2680.6846	2327.4155
"TC0200004633.mm.2"	321.57446	317.8805	230.52109	326.84195	336.0556	268.0575
"TC0200004634.mm.2"	1383.392	1721.4001	1356.7104	1517.2896	1735.4305	1656.8905
"TC0200004636.mm.2"	502.90665	541.1664	576.5016	505.16867	566.74945	548.53094
"TC0200004645.mm.2"	675.3249	722.49335	610.98553	484.22372	638.0665	528.2536
"TC0200004646.mm.2"	89.57614	76.81459	85.4296	79.54066	77.22403	73.25911
"TC0200004647.mm.2"	68.59184	74.95426	81.15194	79.39687	69.84409	67.41545
"TC0200004649.mm.2"	960.3848	903.7114	906.8244	884.7841	974.82916	804.90765
"TC0200004650.mm.2"	957.9165	1069.048	1154.627	822.5682	1037.1836	1159.5604
"TC0200004651.mm.2"	2793.1802	2885.8213	2394.6836	1793.92	1733.0277	2669.9553
"TC0200004660.mm.2"	1268.4896	1302.824	1278.9326	1211.4606	917.4732	951.5323
"TC0200004663.mm.2"	37.680977	36.395077	39.442657	28.517338	40.26066	37.868305
"TC0200004665.mm.2"	5539.7495	5411.7207	4471.9165	807.818	1214.2137	849.4582
"TC0200004667.mm.2"	3540.7068	3091.7864	2219.9407	1403.3809	1562.4077	1242.2805
"TC0200004670.mm.2"	4181.551	3849.7502	5066.5884	3890.7427	3951.3545	4017.8926
"TC0200004671.mm.2"	61531.094	72442.1	56862.16	59540.734	55209.184	55176.53
"TC0200004672.mm.2"	183.771	234.21928	191.05316	194.32906	209.4662	124.06314
"TC0200004676.mm.2"	342.67365	384.3442	498.46536	494.78857	444.1446	509.24265
"TC0200004681.mm.2"	1126.0732	1569.6282	1274.977	1662.6088	1566.5144	1633.6891
"TC0200004683.mm.2"	69.994514	86.27516	94.251526	68.02795	74.94158	80.19431
"TC0200004684.mm.2"	171.5653	121.96091	137.4814	126.342224	141.16002	119.19698
"TC0200004690.mm.2"	38.035866	42.733242	43.275974	34.252003	33.827248	34.634884
"TC0200004691.mm.2"	932.28046	1176.5616	1075.8252	902.82355	1284.3378	1011.41583
"TC0200004701.mm.2"	77.77514	63.147545	75.67506	68.78859	77.46213	58.00503
"TC0200004711.mm.2"	865.36273	1039.0103	992.52716	894.9901	642.76385	1097.746
"TC0200004713.mm.2"	3365.647	2736.4392	3298.2385	3556.254	3273.0852	3804.3357
"TC0200004725.mm.2"	500.08356	482.5219	410.87674	498.59753	655.3995	567.9466
"TC0200004729.mm.2"	2198.9778	2095.488	2377.5981	2746.508	2659.5974	3014.9543
"TC0200004730.mm.2"	22.97356	29.044907	25.141096	26.964329	26.184202	23.686855
"TC0200004733.mm.2"	705.4171	525.38477	755.8836	916.52576	652.8358	842.3055
"TC0200004737.mm.2"	779.62885	917.41437	739.60834	598.5181	746.547	561.94196
"TC0200004749.mm.2"	60.02334	55.31217	47.146748	64.245636	68.12623	56.93668
"TC0200004750.mm.2"	9993.859	10482.199	11511.608	12208.092	12886.834	12063.317
"TC0200004753.mm.2"	110.17618	126.39205	125.95963	116.397285	120.034256	107.61539
"TC0200004756.mm.2"	19484.408	16922.988	18137.686	20524.75	21085.717	20383.809
"TC0200004760.mm.2"	195.55333	138.57613	128.72379	180.31262	144.5313	137.68544
"TC0200004762.mm.2"	37.362865	41.192635	31.384651	31.881361	40.086754	44.975945
"TC0200004763.mm.2"	997.7239	1027.6381	1055.0869	943.7053	871.621	1060.1555
"TC0200004770.mm.2"	60.753506	58.112686	61.21812	41.899017	48.7389	43.754105
"TC0200004775.mm.2"	1264.9193	1557.0206	1360.53	1572.3417	1447.6714	1491.8076
"TC0200004776.mm.2"	55.276	60.260742	53.424053	52.14639	53.347862	52.80059
"TC0200004789.mm.2"	310.0126	333.87326	374.8154	386.0372	276.9721	331.08603
"TC0200004791.mm.2"	202.3738	153.62903	146.91742	139.57558	146.61336	97.91912
"TC0200004802.mm.2"	168.42152	208.15663	167.6983	177.64159	138.0792	148.3221
"TC0200004808.mm.2"	3133.797	3065.6309	3653.6846	3415.9373	5231.2935	3949.2969
"TC0200004811.mm.2"	52.68801	56.09264	58.434082	47.66173	49.033684	42.678547
"TC0200004813.mm.2"	136.53317	104.92717	107.66723	112.022545	88.21451	111.34305
"TC0200004814.mm.2"	35.748848	35.124474	35.09588	31.183344	36.52864	28.205246
"TC0200004815.mm.2"	40.47178	46.64818	47.19898	40.465866	43.04081	37.866966
"TC0200004816.mm.2"	24091.861	23348.475	23184.693	20072.365	18226.482	21843.191
"TC0200004818.mm.2"	30.241295	26.758162	30.307255	32.702675	26.952898	24.333433
"TC0200004819.mm.2"	42.343662	42.60575	37.660187	38.00867	38.905014	34.18742
"TC0200004824.mm.2"	218.70305	240.81984	284.87595	196.93736	255.59688	184.23453
"TC0200004826.mm.2"	696.3926	685.6156	627.5202	620.83606	535.281	591.4466
"TC0200004833.mm.2"	1996.4266	1856.7506	1761.1323	1977.4921	1807.7084	1945.2955
"TC0200004837.mm.2"	540.22565	540.1457	517.6629	609.551	505.39313	580.12946
"TC0200004839.mm.2"	616.1275	720.3031	651.6144	658.44354	639.70435	629.05646
"TC0200004842.mm.2"	1431.8982	1277.7917	1277.8737	1426.2594	1397.0471	1405.2942
"TC0200004843.mm.2"	84.80716	65.1485	82.25642	67.28269	79.22031	72.1012
"TC0200004844.mm.2"	108.40717	123.04525	132.94626	110.07441	153.60374	161.6946
"TC0200004848.mm.2"	321.5855	401.58057	329.19284	383.86838	333.66147	422.9265
"TC0200004854.mm.2"	134.86287	170.32716	156.43367	133.31262	147.65776	128.77876
"TC0200004875.mm.2"	77.92863	86.079	78.92757	74.580475	71.42981	71.147705
"TC0200004878.mm.2"	581.4459	507.68442	455.55273	413.51785	415.9257	352.5188
"TC0200004879.mm.2"	30.799067	30.809523	30.46616	26.743122	25.214952	30.239595
"TC0200004882.mm.2"	11846.507	11986.658	14056.937	14656.388	14631.829	13876.333
"TC0200004894.mm.2"	1388.2756	1362.6353	1341.6915	1599.8264	1368.4557	1167.1136
"TC0200004896.mm.2"	3278.7502	2660.7493	3038.2344	3529.2007	4191.954	4144.0337
"TC0200004897.mm.2"	74.226326	71.621086	85.38587	89.40157	91.25533	74.20903
"TC0200004898.mm.2"	48.96155	46.00131	45.0698	48.966972	35.43667	56.71462
